
04/29/2022_22:52:02,idle1.00end of line
04/29/2022_22:52:05,idle1.00end of line
04/29/2022_22:52:08,uncertain0.60end of line
04/29/2022_22:52:11,slap_gait0.97end of line
04/29/2022_22:52:14,idle1.00end of line
04/29/2022_22:52:17,idle1.00end of line
04/29/2022_22:52:20,idle1.00end of line
04/29/2022_22:52:23,fall0.92end of line
04/29/2022_22:52:28,idle1.00end of line
04/29/2022_22:52:30,idle1.00end of line
04/29/2022_22:52:33,idle1.00end of line
04/29/2022_22:52:36,idle1.00end of line
04/29/2022_22:52:39,idle1.00end of line
04/29/2022_22:52:42,idle1.00end of line
04/29/2022_22:52:45,idle1.00end of line
04/29/2022_22:52:48,idle1.00end of line
04/29/2022_22:52:51,idle1.00end of line
04/29/2022_22:52:54,idle1.00end of line
04/29/2022_22:52:57,idle1.00end of line
04/29/2022_22:53:00,idle1.00end of line
04/29/2022_22:53:03,idle1.00end of line
04/29/2022_22:53:07,idle1.00end of line
04/29/2022_22:53:10,idle1.00end of line
04/29/2022_22:53:13,idle1.00end of line
04/29/2022_22:53:16,idle1.00end of line
04/29/2022_22:53:19,idle1.00end of line
